1186426478138933248,CHV Noticias,16:38 - 21 oct. 2019,Fue formalizado el primer militar por disparos contra un civil en Colina https://bit.ly/2MxkwaJ pic.twitter.com/0NHxTijUbz
1186417372573376512,CNN Chile,16:01 - 21 oct. 2019,"AHORA - El director del Instituto Nacional de Derechos Humanos, Sergio Micco, comenta registros que muestran exceso de fuerza militar https://bit.ly/2J7ovIQ pic.twitter.com/Nocgbtp8Ch"
1186418983144247296,CHV Noticias,16:08 - 21 oct. 2019,Los registros que evidencian el operativo de guerra desplegado por militares en Apoquindo https://bit.ly/35Ue7xZ pic.twitter.com/O29Z39mBRE
1186415775948722176,CHV Noticias,15:55 - 21 oct. 2019,“Los que más sufren con esto son los niños”: Alexis envía sentido mensaje a Chile por estado de emergencia https://bit.ly/2Jc4dhD pic.twitter.com/TMZuthBQzV
1186410976670863360,CHV Noticias,15:36 - 21 oct. 2019,La explicación de Carabineros para el video de funcionarios acusados de “estar jalando” https://bit.ly/32Ajf8v pic.twitter.com/hwwKGSOaET
1186407378746429440,CHV Noticias,15:22 - 21 oct. 2019,Don Francisco llora en cámara por la crisis en el país: “Que esto se detenga” http://bit.ly/2pERq07 pic.twitter.com/k7SeJDrAo6
1186406456108736512,CNN Chile,15:18 - 21 oct. 2019,"AHORA - El diputado UDI, Jaime Bellolio, comenta el estado del país tras votación en ambas Cámaras https://bit.ly/2J7ovIQ pic.twitter.com/p1bwk5J77H"
1186459079155343360,Meganoticias,18:47 - 21 oct. 2019, AHORA | Accidente de bus deja una persona fallecida y 23 heridos en #SanFernandopic.twitter.com/gT9DJPY8VO
1186455501791514626,Meganoticias,18:33 - 21 oct. 2019,Tribunal Electoral de Bolivia reactiva el cómputo de votos y Evo Morales podría evitar un balotajehttps://www.mega.cl/noticias/mundo/279877-elecciones-bolivia-reactiva-computo-de-votos-evo-morales-podria-eludir-balotaje-carlos-mesa.html …
1186454166450900994,Meganoticias,18:28 - 21 oct. 2019," URGENTE | Autoridades confirman un muerto al interior de supermercado en #Franklin
 Señal en vivo » http://meganoticias.cl pic.twitter.com/CAQxN89b09"
1186452737459998721,Meganoticias,18:22 - 21 oct. 2019,"Mario Desbordes: ""Lo primero que hay que hacer es restablecer el orden y la normalidad""https://www.mega.cl/noticias/nacional/279872-mario-desbordes-manifestaciones-estado-de-emergencia-toque-de-queda.html …"
1186449190286741504,Meganoticias,18:08 - 21 oct. 2019,Marchas pacíficas marcan una nueva jornada de manifestaciones en Santiagohttps://www.mega.cl/noticias/nacional/279876-marchas-pacificas-manifestaciones-estado-de-emergencia-toque-de-queda.html …
1186446242076909568,Meganoticias,17:56 - 21 oct. 2019,"Van Rysselberghe por manifestaciones: ""Es necesario que nos escuchemos entre todos""https://www.mega.cl/noticias/nacional/279864-jacqueline-van-rysselberghe-declaraciones-manifestaciones.html …"
1186444026024812544,Meganoticias,17:47 - 21 oct. 2019,Revisa las ciudades con Estado de Emergencia y toques de queda vigenteshttps://www.mega.cl/noticias/nacional/279843-que-ciudades-estados-de-emergencia-toque-de-queda.html …
1186438744087449607,Meganoticias,17:26 - 21 oct. 2019,Gigantesco incendio afecta a local de Sodimac en Concepciónhttps://www.mega.cl/noticias/nacional/279875-incendio-toque-de-queda-homecenter-sodimac-concepcion-estadio-de-emergencia.html …
1186435577719263232,Meganoticias,17:14 - 21 oct. 2019,Tenso inicio de toque de queda en Las Condes: Militares dispersan a manifestantes con disparoshttps://www.mega.cl/noticias/nacional/279873-tenso-comienzo-de-toque-de-queda-en-las-condes-militares-dispersaron-a-manifestantes-con-disparos-y-gritos.html …
1186434484880773120,Meganoticias,17:09 - 21 oct. 2019,Aplican Estado de Excepción y Toque de Queda a las ciudades de Osorno y Puerto Montthttps://www.mega.cl/noticias/nacional/279868-estado-de-excepcion-toque-de-queda-osorno-puerto-montt.html …
1186429038505725952,Karla Rubilar Barahona,16:48 - 21 oct. 2019,"A esta hora se suma #ElMonte y #SanRamón, quedando en 50 las comunas sin clases en la #RMdeTodos durante mañana  @24HorasTVN @meganoticiascl @T13 @CHVNoticias @Emol @latercerahttps://twitter.com/karlaenaccion/status/1186393364947705856 …"
1186431869824450567,Meganoticias,16:59 - 21 oct. 2019,A las 20.00 horas de este lunes se dio inicio a un nuevo toque de queda. Así fue como militares pusieron fin a una manifestación pacífica que se llevaba a cabo en las calles de Las Condes.pic.twitter.com/VpECnxtdWg
1186430648908685312,Meganoticias,16:54 - 21 oct. 2019,Cómo funcionará el Metro este martes 22 de octubrehttps://www.mega.cl/noticias/dato-util/279854-funcionamiento-metro-martes-22-de-octubre.html …
1186427803509624832,Meganoticias,16:43 - 21 oct. 2019,"Presidente Piñera anuncia reunión con partidos de gobierno y oposición para encontrar un ""acuerdo social""https://www.mega.cl/noticias/nacional/279874-presidente-pinera-anuncia-reunion-con-partidos-de-gobierno-y-oposicion.html …"
1186426349675778053,Meganoticias,16:37 - 21 oct. 2019," AHORA | Presidente Piñera: ""Espero que todos ustedes puedan volver esta noche tranquilos a sus casas. Cuídense, cuiden a sus familias"" 

 Señal en vivo » http://meganoticias.cl pic.twitter.com/dVRRXZIFCV"
1186425936897593344,Meganoticias,16:36 - 21 oct. 2019," AHORA | Presidente Piñera: ""Esperamos mañana poder analizar las propuestas que nos hagan los partidos, de forma tal que podamos avanzar hacia acuerdos, que es lo que los chilenos y chilenas piden y merecen"" 

 Señal en vivo » http://meganoticias.cl pic.twitter.com/4iEolGcJuk"
1186425316891381765,Meganoticias,16:33 - 21 oct. 2019," AHORA | Presidente Piñera: ""Mañana me reuniré con presidentes de partido, tanto de gobierno como de oposición"" 

 Señal en vivo » http://meganoticias.cl pic.twitter.com/YoDb3wEyQ9"
1186424825557987328,Meganoticias,16:31 - 21 oct. 2019," AHORA | Presidente Piñera: ""Es mi responsabilidad como Presidente de Chile resguardar el orden publico, proteger la seguridad ciudadana y asegurar el libre ejercicio de sus derechos""

 Señal en vivo » http://meganoticias.cl pic.twitter.com/zMP5i0GXIG"
1186424472988979201,Meganoticias,16:30 - 21 oct. 2019," AHORA | Presidente Piñera: ""He escuchado con empatía sus sueños y esperanzas de una vida mejor"" 

 Señal en vivo » http://meganoticias.cl pic.twitter.com/f3m6uam8Hb"
